ResponseId,ConvertedCompYearly,DevType,LanguageHaveWorkedWith,LanguageWantToWorkWith,YearsCode,Country,EdLevel,Employment,RemoteWork,OrgSize,Age
36402,95000.0,Data engineer,Bash/Shell (all shells);HTML/CSS;JavaScript;PHP;PowerShell;Python;SQL,R;Rust,6.0,United States of America,Some college/university study without earning a degree,Employed,In-person,100 to 499 employees,25-34 years old
26323,300000.0,"Architect, software or solutions",Bash/Shell (all shells);C++;HTML/CSS;Java;JavaScript;PowerShell;Python;Rust;TypeScript,Python;Rust,39.0,United States of America,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,"Your choice (very flexible, you can come in when you want or just as needed)","1,000 to 4,999 employees",45-54 years old
45271,5560.0,"Developer, full-stack",Bash/Shell (all shells);C#;HTML/CSS;JavaScript;PowerShell;TypeScript,C#;HTML/CSS;JavaScript;SQL;TypeScript,5.0,Ukraine,Some college/university study without earning a degree,Employed,Remote,100 to 499 employees,18-24 years old
14049,69609.0,"Developer, back-end",Assembly;Bash/Shell (all shells);C#;C++;Go;Java;JavaScript;Kotlin;PowerShell;Scala;TypeScript,Assembly;Bash/Shell (all shells);C#;C++;Dart;Go;Java;JavaScript;Kotlin;PowerShell;Scala;TypeScript,19.0,Germany,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,Remote,100 to 499 employees,35-44 years old
18683,72500.0,"Developer, desktop or enterprise applications",C#;HTML/CSS;JavaScript;PowerShell;SQL,C#;JavaScript;PowerShell;SQL,18.0,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,"Hybrid (some remote, leans heavy to in-person)",100 to 499 employees,35-44 years old
18841,83531.0,"Developer, front-end",Dart;HTML/CSS;JavaScript;TypeScript,,9.0,Germany,Some college/university study without earning a degree,Employed,"Hybrid (some in-person, leans heavy to flexibility)",500 to 999 employees,25-34 years old
12662,45246.0,"Developer, back-end",Bash/Shell (all shells);Python;Rust;SQL,HTML/CSS;Lua;Rust;TypeScript;Zig,10.0,France,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,In-person,100 to 499 employees,25-34 years old
19712,54457.0,"Developer, full-stack",HTML/CSS;JavaScript;PHP;Python;R;Rust;SQL,HTML/CSS;JavaScript;Rust;SQL;TypeScript,14.0,United Kingdom of Great Britain and Northern Ireland,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,Remote,Less than 20 employees,25-34 years old
20969,29362.0,Data engineer,,,7.0,Colombia,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Independent contractor, freelancer, or self-employed",,,25-34 years old
34214,23490.0,"Developer, full-stack",Bash/Shell (all shells);C;C#;HTML/CSS;JavaScript;PHP;PowerShell;Python;SQL;Visual Basic (.Net),Assembly;Bash/Shell (all shells);C;HTML/CSS;JavaScript;Lisp;PHP;PowerShell;Python;Rust;SQL;Zig,10.0,Japan,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,In-person,20 to 99 employees,18-24 years old
1979,98612.0,"Developer, back-end",C#;HTML/CSS;Java;JavaScript;PowerShell,,11.0,Malta,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,"Hybrid (some remote, leans heavy to in-person)",20 to 99 employees,25-34 years old
41555,6822.0,"Developer, full-stack",,,10.0,Poland,Some college/university study without earning a degree,"Independent contractor, freelancer, or self-employed",,,25-34 years old
37311,107000.0,"Developer, full-stack",C#;HTML/CSS;JavaScript;SQL,C#;HTML/CSS;JavaScript;SQL;TypeScript,12.0,United States of America,"Associate degree (A.A., A.S., etc.)",Employed,"Hybrid (some in-person, leans heavy to flexibility)",Less than 20 employees,25-34 years old
29614,53095.0,"Developer, full-stack",C#;HTML/CSS;JavaScript;SQL,Rust,30.0,United Kingdom of Great Britain and Northern Ireland,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,"Your choice (very flexible, you can come in when you want or just as needed)","1,000 to 4,999 employees",35-44 years old
35038,116015.0,"Developer, full-stack",C;C#;Go;Java;JavaScript;Python;TypeScript,,10.0,Spain,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,Remote,"10,000 or more employees",25-34 years old
44330,75000.0,"Developer, full-stack",C#;Go;HTML/CSS;JavaScript;SQL;TypeScript,Ada;F#;Go;Python;Rust;TypeScript,10.0,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,Remote,20 to 99 employees,18-24 years old
4489,139218.0,"Developer, desktop or enterprise applications",Delphi;SQL,Delphi;HTML/CSS;SQL;TypeScript,43.0,Spain,Some college/university study without earning a degree,Employed,Remote,"Just me - I am a freelancer, sole proprietor, etc.",55-64 years old
32646,66128.0,"Developer, embedded applications or devices",,,25.0,Italy,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,"Hybrid (some remote, leans heavy to in-person)","1,000 to 4,999 employees",45-54 years old
4781,185000.0,"Architect, software or solutions",Bash/Shell (all shells);C#;HTML/CSS;Java;JavaScript;PowerShell;Python;SQL;TypeScript,Elixir;F#;Go,41.0,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,Remote,20 to 99 employees,45-54 years old
18277,71000.0,"Developer, front-end",C;Java;JavaScript;Kotlin;Python;TypeScript,Java;Kotlin;Python;Rust,9.0,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,"Hybrid (some in-person, leans heavy to flexibility)","1,000 to 4,999 employees",18-24 years old
16851,89000.0,"Developer, full-stack",C#;HTML/CSS;JavaScript;SQL,C#;Python;SQL,9.0,United States of America,"Associate degree (A.A., A.S., etc.)",Employed,Remote,Less than 20 employees,35-44 years old
32430,34804.0,"Developer, full-stack",HTML/CSS;JavaScript;PHP;TypeScript,Python,12.0,Greece,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,Remote,20 to 99 employees,35-44 years old
14454,46406.0,"Developer, full-stack",C;C#;C++;HTML/CSS;Java;JavaScript;PowerShell;SQL;TypeScript;VBA;Visual Basic (.Net),,15.0,Germany,"Associate degree (A.A., A.S., etc.)",Employed,"Hybrid (some remote, leans heavy to in-person)",Less than 20 employees,25-34 years old
1865,29004.0,"Developer, desktop or enterprise applications",C;C#;C++;COBOL;HTML/CSS;JavaScript;PowerShell;Python;SQL;TypeScript,C;C#;C++;Rust,44.0,France,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Independent contractor, freelancer, or self-employed",,,55-64 years old
18611,81210.0,"Architect, software or solutions",Bash/Shell (all shells);HTML/CSS;JavaScript;PHP;SQL,,18.0,France,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Independent contractor, freelancer, or self-employed",,,35-44 years old
31799,136392.0,"Developer, full-stack",Bash/Shell (all shells);C;C#;C++;F#;Go;Groovy;HTML/CSS;Java;JavaScript;Kotlin;Lua;MATLAB;Perl;PHP;Python;R;Ruby;Rust;SQL;Swift;TypeScript;VBA;Visual Basic (.Net),Bash/Shell (all shells);C;C#;C++;Dart;Go;Groovy;HTML/CSS;Java;JavaScript;Kotlin;PHP;Python;R;Rust;SQL;Swift;TypeScript,9.0,Switzerland,"Associate degree (A.A., A.S., etc.)",Employed,Remote,"10,000 or more employees",18-24 years old
15382,140000.0,"Developer, desktop or enterprise applications",Bash/Shell (all shells);C;C++;PowerShell;Python,Bash/Shell (all shells);C++;Python,39.0,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,"Your choice (very flexible, you can come in when you want or just as needed)","5,000 to 9,999 employees",55-64 years old
20679,118593.0,"Developer, full-stack",C;C++;Go;Lisp;Python;SQL,Lisp,29.0,Norway,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,"Your choice (very flexible, you can come in when you want or just as needed)",100 to 499 employees,35-44 years old
34713,41765.0,Academic researcher,C++;Elixir;JavaScript;Python,C++;Elixir;Lisp;Python,25.0,Italy,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)",Employed,In-person,"5,000 to 9,999 employees",35-44 years old
13707,66065.0,"Developer, full-stack",HTML/CSS;Java;JavaScript;Swift;TypeScript,HTML/CSS;JavaScript;Swift;TypeScript,11.0,Colombia,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,Remote,20 to 99 employees,25-34 years old
21623,52207.0,"Developer, desktop or enterprise applications",C++;HTML/CSS;Kotlin;Python;Swift,Kotlin;Python;Rust,8.0,France,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,"Your choice (very flexible, you can come in when you want or just as needed)",Less than 20 employees,25-34 years old
46562,127389.0,"Developer, back-end",Java,Python,13.0,Hong Kong (S.A.R.),"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,In-person,500 to 999 employees,25-34 years old
20984,180000.0,"Developer, back-end",HTML/CSS;JavaScript;Python;Rust;TypeScript,Rust,12.0,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,Remote,Less than 20 employees,25-34 years old
17653,6974.0,"Developer, full-stack",Java,Java,3.0,India,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,In-person,Less than 20 employees,18-24 years old
8825,122527.0,"Architect, software or solutions",,,35.0,United Kingdom of Great Britain and Northern Ireland,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)",Employed,Remote,20 to 99 employees,45-54 years old
17212,118000.0,"Developer, full-stack",Go;HTML/CSS;Java;JavaScript;OCaml;TypeScript,Elixir;Go;HTML/CSS;OCaml;Rust;TypeScript;Zig,10.0,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,"Your choice (very flexible, you can come in when you want or just as needed)",20 to 99 employees,25-34 years old
33187,130000.0,"Developer, full-stack",,,28.0,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,Remote,100 to 499 employees,35-44 years old
7196,66128.0,"Developer, back-end",Bash/Shell (all shells);Go;HTML/CSS;JavaScript;PHP;SQL;TypeScript,Go;PHP;Rust;TypeScript,14.0,Latvia,Some college/university study without earning a degree,Employed,Remote,Less than 20 employees,35-44 years old
9484,54527.0,System administrator,Bash/Shell (all shells);C#;C++;HTML/CSS;Lua;Perl;PHP;PowerShell;Python;Rust,Assembly;Bash/Shell (all shells);C#;C++;Go;HTML/CSS;Lua;Perl;PHP;PowerShell;Python;Rust,6.0,Germany,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",Employed,"Hybrid (some remote, leans heavy to in-person)","10,000 or more employees",18-24 years old
3244,116733.0,"Developer, back-end",Bash/Shell (all shells);C++;Lua;Python;Rust;SQL;TypeScript,Go;Rust;Zig,5.0,Canada,"Associate degree (A.A., A.S., etc.)",Employed,Remote,100 to 499 employees,18-24 years old
34824,58007.0,Cloud infrastructure engineer,C;C#;C++;HTML/CSS;JavaScript;PHP;Python;Rust;SQL,HTML/CSS;Python;Rust;SQL;TypeScript,17.0,France,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,Remote,20 to 99 employees,18-24 years old
39292,320000.0,Data engineer,Bash/Shell (all shells);C;C#;C++;GDScript;Groovy;HTML/CSS;MicroPython;PowerShell;Python;Ruby;Rust;SQL,Ada;Bash/Shell (all shells);C;C#;C++;Kotlin;Lua;Python;R;Rust;SQL;Zig,20.0,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,Remote,"10,000 or more employees",35-44 years old
31892,52530.0,"Developer, full-stack",Bash/Shell (all shells);C;C#;HTML/CSS;JavaScript;PowerShell;SQL;TypeScript;VBA;Zig,Bash/Shell (all shells);C;C#;C++;Java;JavaScript;SQL;TypeScript;Zig,39.0,Canada,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,"Hybrid (some remote, leans heavy to in-person)",100 to 499 employees,45-54 years old
38383,123993.0,"Developer, full-stack",C;C++;Fortran;Java;JavaScript;Kotlin;Python;R;Rust;TypeScript,,11.0,Switzerland,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,"Hybrid (some in-person, leans heavy to flexibility)","10,000 or more employees",25-34 years old
15662,40253.0,"Developer, full-stack",C;C#;C++;HTML/CSS;Java;JavaScript;Kotlin;Lua;PHP;SQL;TypeScript,C#;HTML/CSS;Java;JavaScript;Kotlin;Lua;PHP;SQL;TypeScript,17.0,Czech Republic,Some college/university study without earning a degree,Employed,In-person,Less than 20 employees,25-34 years old
2034,194000.0,Applied scientist,Bash/Shell (all shells);Groovy;HTML/CSS;Perl;Python;R;Ruby;SQL,Bash/Shell (all shells);Groovy;HTML/CSS;Perl;Python;R;SQL,27.0,United States of America,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)",Employed,"Hybrid (some remote, leans heavy to in-person)",500 to 999 employees,55-64 years old
48391,208826.0,Engineering manager,Bash/Shell (all shells);Go;HTML/CSS;Java;PowerShell;Python,Bash/Shell (all shells);Go;HTML/CSS;Java,25.0,Belgium,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,"Hybrid (some in-person, leans heavy to flexibility)","10,000 or more employees",35-44 years old
2632,300000.0,DevOps engineer or professional,Bash/Shell (all shells);C++;Python,,45.0,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,"Hybrid (some in-person, leans heavy to flexibility)","1,000 to 4,999 employees",55-64 years old
40701,160000.0,"Developer, full-stack",HTML/CSS;Java;JavaScript;Python;SQL;TypeScript;Visual Basic (.Net),Go;HTML/CSS;Java;JavaScript;Python;Ruby;Rust;SQL;TypeScript,15.0,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Not employed,Remote,100 to 499 employees,35-44 years old
34702,77730.0,"Architect, software or solutions",Rust,,40.0,France,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,"Hybrid (some remote, leans heavy to in-person)","10,000 or more employees",45-54 years old
26165,27306.0,"Senior executive (C-suite, VP, etc.)",Elixir;JavaScript,Dart;Elixir;Go;Python;Rust;Swift;TypeScript,15.0,Brazil,Some college/university study without earning a degree,Employed,"Hybrid (some in-person, leans heavy to flexibility)","1,000 to 4,999 employees",35-44 years old
46661,91652.0,Data or business analyst,Bash/Shell (all shells);SQL,Bash/Shell (all shells);Python;SQL,25.0,Germany,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",Employed,"Your choice (very flexible, you can come in when you want or just as needed)","1,000 to 4,999 employees",55-64 years old
19046,185623.0,"Developer, back-end",Bash/Shell (all shells);C;HTML/CSS;Java;JavaScript;Kotlin;PHP;Rust;SQL;TypeScript,HTML/CSS;Java;JavaScript;Kotlin;PHP;Prolog;Rust;SQL;TypeScript,15.0,France,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Independent contractor, freelancer, or self-employed",,,25-34 years old
43575,125000.0,"Developer, embedded applications or devices",Bash/Shell (all shells);C;HTML/CSS;JavaScript;Lua;Python;Rust;Zig,Rust,15.0,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Not employed,,,25-34 years old
2196,144400.0,"Developer, back-end",C#,C#,23.0,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,,100 to 499 employees,55-64 years old
33623,160000.0,"Developer, desktop or enterprise applications",Bash/Shell (all shells);C;C#;C++;Go;HTML/CSS;PowerShell;Python;Rust,Bash/Shell (all shells);C;C++;Go;HTML/CSS;JavaScript;PowerShell,50.0,United States of America,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,"Hybrid (some in-person, leans heavy to flexibility)",20 to 99 employees,65 years or older
13364,115000.0,"Developer, embedded applications or devices",Bash/Shell (all shells);C#;HTML/CSS;JavaScript;PowerShell,Bash/Shell (all shells);C#;C++;HTML/CSS;JavaScript;PowerShell;TypeScript,15.0,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,"Hybrid (some in-person, leans heavy to flexibility)","1,000 to 4,999 employees",25-34 years old
20076,50177.0,Other (please specify):,Bash/Shell (all shells);C#;C++;HTML/CSS;Java;JavaScript;PowerShell;Python;SQL,,15.0,South Africa,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,"Hybrid (some in-person, leans heavy to flexibility)","10,000 or more employees",45-54 years old
37074,98612.0,"Developer, mobile",JavaScript;Swift,Swift,17.0,Germany,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,In-person,"1,000 to 4,999 employees",35-44 years old
6903,63808.0,"Developer, front-end",HTML/CSS;JavaScript;PHP;Python;TypeScript,Go;Rust,22.0,Slovenia,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,"Hybrid (some remote, leans heavy to in-person)","1,000 to 4,999 employees",25-34 years old
39526,43689.0,"Developer, full-stack",JavaScript;SQL;TypeScript,,15.0,Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,Remote,500 to 999 employees,25-34 years old
15407,75000.0,"Developer, full-stack",Bash/Shell (all shells);C;C++;HTML/CSS;Java;JavaScript;Python;R;SQL;TypeScript,Bash/Shell (all shells);C;C++;Go;HTML/CSS;Java;JavaScript;Rust;TypeScript,8.0,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,In-person,100 to 499 employees,25-34 years old
13088,48726.0,"Developer, mobile",Bash/Shell (all shells);C#;Groovy;Java;Kotlin;PowerShell,Bash/Shell (all shells);Kotlin,9.0,Greece,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,"Hybrid (some in-person, leans heavy to flexibility)","1,000 to 4,999 employees",25-34 years old
40859,136392.0,Cybersecurity or InfoSec professional,Assembly;Bash/Shell (all shells);HTML/CSS;JavaScript;SQL,Assembly;Bash/Shell (all shells);HTML/CSS;JavaScript;Lua;PowerShell;Python;Rust,30.0,Switzerland,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,"Your choice (very flexible, you can come in when you want or just as needed)",100 to 499 employees,45-54 years old
37359,400000.0,Cloud infrastructure engineer,Assembly;Bash/Shell (all shells);C;C++;Go;Java;JavaScript;Python;Ruby;TypeScript,Assembly;Bash/Shell (all shells);C;C++;Go;HTML/CSS;Python;Rust;TypeScript,14.0,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,Remote,"1,000 to 4,999 employees",25-34 years old
35060,5300.0,"Architect, software or solutions",Go;HTML/CSS;JavaScript;PHP;Python;SQL,Bash/Shell (all shells);Go;HTML/CSS;JavaScript;PHP;Python;SQL,8.0,Somalia,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,In-person,Less than 20 employees,18-24 years old
10111,50118.0,"Developer, full-stack",Bash/Shell (all shells);C;C#;C++;Go;HTML/CSS;JavaScript;PHP;PowerShell;Python;SQL,Bash/Shell (all shells);C;C#;C++;Go;HTML/CSS;Java;JavaScript;Kotlin;PHP;PowerShell;Python;Rust;SQL;TypeScript,5.0,Germany,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",Employed,In-person,Less than 20 employees,18-24 years old
